CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18190,191,2,284.46000000000004,0,Churn Risk
18191,261,1,207.8,0,Churn Risk
18192,71,1,957.97,1,Potential Loyalist
18193,164,1,243.76,0,Churn Risk
18194,81,1,973.84,1,Potential Loyalist
18196,94,2,689.13,1,Potential Loyalist
18198,3,17,5425.56,3,Loyal
18200,105,1,163.8,1,Potential Loyalist
18202,199,3,1396.99,0,Churn Risk
18203,156,1,160.42000000000002,0,Churn Risk
18204,70,3,1993.7,1,Potential Loyalist
18205,35,2,517.36,1,Potential Loyalist
18209,28,1,139.10000000000002,1,Potential Loyalist
18210,1,6,2621.38,1,Potential Loyalist
18211,25,5,600.07,1,Potential Loyalist
18212,325,1,248.42,0,Churn Risk
18213,236,1,232.48,0,Churn Risk
18215,88,1,299.34000000000003,1,Potential Loyalist
18216,30,1,481.75,1,Potential Loyalist
18217,28,2,621.75,1,Potential Loyalist
18218,210,2,662.08,0,Churn Risk
18219,2,10,2069.77,1,Potential Loyalist
18220,226,1,305.28,0,Churn Risk
18221,21,5,1041.61,1,Potential Loyalist
18222,92,1,443.0,1,Potential Loyalist
18223,4,14,6484.54,3,Loyal
18224,263,1,158.95000000000002,0,Churn Risk
18225,2,12,5509.12,3,Loyal
18226,43,11,5228.05,3,Loyal
18227,217,1,93.75,0,Churn Risk
18228,56,2,779.9,1,Potential Loyalist
18229,11,20,7276.9,3,Loyal
18230,8,7,2810.2000000000003,1,Potential Loyalist
18231,191,5,2083.27,0,Churn Risk
18232,81,4,592.97,1,Potential Loyalist
18233,325,1,440.0,0,Churn Risk
18235,71,3,1796.48,1,Potential Loyalist
18236,29,6,882.24,1,Potential Loyalist
18237,2,5,987.1,1,Potential Loyalist
18239,218,5,1561.61,0,Churn Risk
18240,45,1,422.58,1,Potential Loyalist
18241,9,17,2073.09,3,Loyal
18242,71,4,2232.49,1,Potential Loyalist
18245,6,7,2567.06,1,Potential Loyalist
18246,23,2,596.1,1,Potential Loyalist
18248,122,2,804.02,1,Potential Loyalist
18249,16,1,95.34,1,Potential Loyalist
18250,309,1,349.27,0,Churn Risk
18251,86,1,4314.72,1,Potential Loyalist
18252,50,2,526.67,1,Potential Loyalist
18255,88,1,103.3,1,Potential Loyalist
18257,38,8,2337.63,1,Potential Loyalist
18259,24,3,2338.6,1,Potential Loyalist
18260,172,6,2643.2000000000003,0,Churn Risk
18261,42,2,324.24,1,Potential Loyalist
18262,139,1,149.48,1,Potential Loyalist
18263,25,3,1213.16,1,Potential Loyalist
18265,71,2,801.51,1,Potential Loyalist
18268,133,1,25.5,1,Potential Loyalist
18269,365,1,168.60000000000002,0,Churn Risk
18270,37,2,283.15000000000003,1,Potential Loyalist
18272,2,6,3078.58,1,Potential Loyalist
18273,1,3,204.0,1,Potential Loyalist
18274,29,1,175.92,1,Potential Loyalist
18276,43,1,335.86,1,Potential Loyalist
18277,57,1,110.38,1,Potential Loyalist
18278,73,1,173.9,1,Potential Loyalist
18280,277,1,180.6,0,Churn Risk
18281,180,1,80.82,0,Churn Risk
18282,7,2,178.05,1,Potential Loyalist
18283,3,16,2094.88,3,Loyal
18287,42,3,1837.28,1,Potential Loyalist
